1,171,762.70,443.68,393.99,564.67,1,-1,-1,-1
1,172,632.82,282.92,306.95,594.09,1,-1,-1,-1
1,173,973.04,336.58,330.10,576.17,1,-1,-1,-1
1,174,812.13,82.13,300.04,745.01,1,-1,-1,-1
2,171,761.36,449.13,395.60,560.53,1,-1,-1,-1
2,172,633.32,283.24,316.81,594.54,1,-1,-1,-1
2,173,957.13,339.56,345.41,581.25,1,-1,-1,-1
2,174,808.02,86.06,307.33,742.57,1,-1,-1,-1
3,171,783.27,448.99,373.79,562.82,1,-1,-1,-1
3,172,630.27,284.28,315.65,596.58,1,-1,-1,-1
3,173,953.35,341.54,351.50,581.72,1,-1,-1,-1
3,174,803.12,84.39,318.35,757.64,1,-1,-1,-1
4,171,777.54,451.62,382.76,563.60,1,-1,-1,-1
4,172,628.19,285.18,311.02,598.21,1,-1,-1,-1
4,173,956.08,343.69,349.86,580.52,1,-1,-1,-1
4,174,799.25,85.37,326.81,760.99,1,-1,-1,-1
5,171,841.44,454.53,321.15,563.75,1,-1,-1,-1
5,172,625.43,283.76,307.08,599.92,1,-1,-1,-1
5,173,958.56,345.61,351.61,585.43,1,-1,-1,-1
5,174,798.73,84.84,333.27,748.21,1,-1,-1,-1
6,171,846.81,450.91,317.13,570.09,1,-1,-1,-1
6,172,624.31,287.86,309.99,598.70,1,-1,-1,-1
6,173,958.77,346.74,350.65,583.50,1,-1,-1,-1
6,174,794.84,85.19,340.89,750.04,1,-1,-1,-1
7,171,837.59,454.74,327.24,569.97,1,-1,-1,-1
7,172,620.70,287.37,319.03,602.07,1,-1,-1,-1
7,173,949.69,352.26,366.08,580.51,1,-1,-1,-1
7,174,790.74,90.05,349.44,768.25,1,-1,-1,-1
8,171,840.25,454.56,329.50,574.52,1,-1,-1,-1
8,172,617.65,287.16,308.53,601.59,1,-1,-1,-1
8,173,947.97,354.40,369.77,578.52,1,-1,-1,-1
8,174,788.65,90.86,354.51,734.87,1,-1,-1,-1
9,171,839.39,459.53,328.73,574.36,1,-1,-1,-1
9,172,613.88,290.88,309.01,601.98,1,-1,-1,-1
9,173,946.47,361.57,372.28,576.06,1,-1,-1,-1
9,174,783.80,94.00,362.25,757.34,1,-1,-1,-1
10,171,847.21,459.91,321.45,576.94,1,-1,-1,-1
10,172,609.99,297.33,324.75,601.25,1,-1,-1,-1
10,173,940.85,366.28,384.24,576.46,1,-1,-1,-1
10,174,780.56,94.86,371.47,780.43,1,-1,-1,-1
11,171,844.18,460.50,325.93,580.55,1,-1,-1,-1
11,172,606.19,298.07,340.80,605.05,1,-1,-1,-1
11,173,940.15,374.96,386.74,570.20,1,-1,-1,-1
11,174,779.10,95.66,378.24,784.83,1,-1,-1,-1
12,171,850.40,464.00,321.68,583.73,1,-1,-1,-1
12,172,599.11,300.43,340.70,604.69,1,-1,-1,-1
12,173,931.55,377.98,396.39,565.41,1,-1,-1,-1
12,174,775.49,91.29,388.76,759.64,1,-1,-1,-1
13,171,842.02,468.87,331.05,582.58,1,-1,-1,-1
13,172,597.30,302.41,348.22,604.63,1,-1,-1,-1
13,173,934.47,381.77,395.31,567.44,1,-1,-1,-1
13,174,768.36,98.17,398.08,804.21,1,-1,-1,-1
14,171,841.00,470.19,333.15,593.08,1,-1,-1,-1
14,172,592.13,306.43,357.10,609.59,1,-1,-1,-1
14,173,928.87,389.41,402.91,571.36,1,-1,-1,-1
14,174,756.30,105.02,417.83,812.75,1,-1,-1,-1
15,171,831.29,472.00,342.42,597.47,1,-1,-1,-1
15,172,587.12,309.06,363.92,612.76,1,-1,-1,-1
15,173,924.07,391.20,408.46,577.65,1,-1,-1,-1
15,174,749.48,106.93,426.19,814.96,1,-1,-1,-1
16,171,837.14,478.57,336.95,599.63,1,-1,-1,-1
16,172,582.87,310.14,362.70,614.08,1,-1,-1,-1
16,173,927.01,393.05,407.57,577.65,1,-1,-1,-1
16,174,745.90,107.48,430.42,818.64,1,-1,-1,-1
17,171,823.68,477.99,354.29,600.73,1,-1,-1,-1
17,172,579.92,308.82,360.31,620.19,1,-1,-1,-1
17,173,917.79,394.27,417.13,584.69,1,-1,-1,-1
17,174,743.53,100.39,431.79,831.34,1,-1,-1,-1
18,171,810.60,478.50,362.61,600.61,1,-1,-1,-1
18,172,575.20,309.24,367.12,624.77,1,-1,-1,-1
18,173,909.01,396.31,425.53,587.78,1,-1,-1,-1
18,174,740.68,106.64,436.54,829.61,1,-1,-1,-1
19,171,796.61,472.34,363.53,607.35,1,-1,-1,-1
19,172,570.94,303.04,372.00,631.72,1,-1,-1,-1
19,173,877.64,399.61,456.06,591.24,1,-1,-1,-1
19,174,736.96,102.38,428.48,834.05,1,-1,-1,-1
20,171,810.63,488.29,347.97,591.69,1,-1,-1,-1
