1,423,650.70,715.47,194.78,278.72,1,-1,-1,-1
1,424,1184.00,721.59,153.44,251.47,1,-1,-1,-1
1,425,491.37,690.10,160.46,293.50,1,-1,-1,-1
1,426,1388.28,661.97,149.04,343.96,1,-1,-1,-1
1,427,336.96,686.46,138.22,322.53,1,-1,-1,-1
1,428,845.68,710.55,145.77,309.13,1,-1,-1,-1
1,429,852.21,682.40,250.09,324.65,1,-1,-1,-1
2,423,653.79,722.66,209.85,271.93,1,-1,-1,-1
2,424,1183.34,725.36,162.27,248.89,1,-1,-1,-1
2,425,491.56,694.52,158.50,295.75,1,-1,-1,-1
2,426,1365.38,673.28,170.34,333.12,1,-1,-1,-1
2,427,342.06,678.07,128.93,330.19,1,-1,-1,-1
2,428,823.22,710.09,171.33,312.64,1,-1,-1,-1
2,429,842.44,718.09,261.42,285.34,1,-1,-1,-1
3,423,654.84,710.55,251.37,284.86,1,-1,-1,-1
3,424,1180.94,733.11,166.35,255.04,1,-1,-1,-1
3,425,493.79,700.99,187.44,289.64,1,-1,-1,-1
3,426,1357.00,694.77,173.69,307.15,1,-1,-1,-1
3,427,347.69,666.77,124.41,337.02,1,-1,-1,-1
3,428,830.26,721.16,214.88,302.53,1,-1,-1,-1
3,429,835.31,725.58,265.72,280.76,1,-1,-1,-1
4,423,656.69,670.88,251.97,323.60,1,-1,-1,-1
4,424,1180.26,735.30,160.85,255.45,1,-1,-1,-1
4,425,493.20,702.73,190.11,287.31,1,-1,-1,-1
4,426,1368.23,693.06,159.77,307.58,1,-1,-1,-1
4,427,343.09,664.31,131.91,337.13,1,-1,-1,-1
4,428,820.64,721.75,267.46,299.39,1,-1,-1,-1
4,429,824.24,723.74,266.88,280.79,1,-1,-1,-1
5,423,657.76,668.61,259.03,324.94,1,-1,-1,-1
5,424,1180.83,735.16,151.40,255.93,1,-1,-1,-1
5,425,494.77,705.60,185.41,284.73,1,-1,-1,-1
5,426,1401.49,679.97,124.17,318.69,1,-1,-1,-1
5,427,340.54,663.50,137.09,337.02,1,-1,-1,-1
5,428,804.00,716.64,229.79,303.83,1,-1,-1,-1
5,429,837.81,726.62,224.57,271.30,1,-1,-1,-1
6,423,666.10,665.54,256.87,327.92,1,-1,-1,-1
6,424,1181.66,734.25,142.61,256.74,1,-1,-1,-1
6,425,496.56,707.62,173.78,283.43,1,-1,-1,-1
6,426,1401.12,678.46,121.83,317.69,1,-1,-1,-1
6,427,336.67,664.12,143.81,337.13,1,-1,-1,-1
6,428,804.95,711.49,231.94,310.65,1,-1,-1,-1
6,429,852.74,713.17,194.17,273.24,1,-1,-1,-1
7,423,700.56,659.58,213.87,339.87,1,-1,-1,-1
7,424,1175.90,733.49,136.71,259.48,1,-1,-1,-1
7,425,500.73,710.62,143.00,280.61,1,-1,-1,-1
7,426,1402.97,669.32,122.29,326.75,1,-1,-1,-1
7,427,335.45,663.11,147.61,337.66,1,-1,-1,-1
7,428,829.01,703.43,198.99,321.56,1,-1,-1,-1
7,429,857.46,705.60,197.14,279.00,1,-1,-1,-1
8,423,710.12,657.66,208.19,340.18,1,-1,-1,-1
8,424,1173.73,729.07,136.13,262.82,1,-1,-1,-1
8,425,499.00,711.69,140.44,278.73,1,-1,-1,-1
8,426,1402.36,667.21,129.67,328.22,1,-1,-1,-1
8,427,338.81,660.58,148.05,340.59,1,-1,-1,-1
8,428,813.31,699.95,198.87,325.07,1,-1,-1,-1
8,429,874.91,699.63,182.73,267.93,1,-1,-1,-1
9,423,695.53,653.26,228.66,346.10,1,-1,-1,-1
9,424,1171.55,722.94,137.17,266.17,1,-1,-1,-1
9,425,489.05,710.88,145.37,277.10,1,-1,-1,-1
9,426,1402.37,676.50,137.39,319.56,1,-1,-1,-1
9,427,343.33,656.71,138.96,342.81,1,-1,-1,-1
9,428,833.15,685.99,186.59,333.68,1,-1,-1,-1
10,423,690.49,649.40,188.80,349.69,1,-1,-1,-1
10,424,1171.21,716.05,140.15,276.88,1,-1,-1,-1
10,425,487.53,706.68,144.68,295.35,1,-1,-1,-1
10,426,1401.97,704.39,134.11,289.54,1,-1,-1,-1
10,427,348.20,652.29,131.25,346.78,1,-1,-1,-1
10,428,856.29,693.49,195.46,323.13,1,-1,-1,-1
10,429,843.33,693.96,196.84,291.51,1,-1,-1,-1
11,423,645.91,641.56,213.02,358.51,1,-1,-1,-1
11,424,1172.44,704.83,149.11,301.48,1,-1,-1,-1
11,425,480.52,700.86,152.42,312.15,1,-1,-1,-1
11,426,1391.61,711.41,127.77,281.21,1,-1,-1,-1
11,427,355.29,643.39,114.31,355.54,1,-1,-1,-1
11,428,846.99,673.69,153.26,341.76,1,-1,-1,-1
12,423,629.52,639.17,211.90,360.27,1,-1,-1,-1
12,424,1173.09,699.81,152.02,309.32,1,-1,-1,-1
12,425,478.95,698.71,156.15,315.31,1,-1,-1,-1
12,426,1393.06,710.65,128.10,282.12,1,-1,-1,-1
12,427,355.10,642.93,116.19,356.55,1,-1,-1,-1
12,428,845.98,659.41,133.44,351.80,1,-1,-1,-1
12,429,890.36,690.19,161.88,291.51,1,-1,-1,-1
13,423,622.32,638.76,186.40,362.22,1,-1,-1,-1
13,424,1173.83,698.92,156.30,312.70,1,-1,-1,-1
13,425,475.82,700.36,164.75,314.84,1,-1,-1,-1
13,426,1387.60,714.97,133.44,280.58,1,-1,-1,-1
13,427,355.54,645.82,118.42,354.02,1,-1,-1,-1
13,428,847.23,651.62,128.48,359.11,1,-1,-1,-1
13,429,897.61,695.97,188.18,280.30,1,-1,-1,-1
14,423,554.02,640.12,149.03,363.97,1,-1,-1,-1
14,424,1174.71,690.54,165.76,320.31,1,-1,-1,-1
14,425,457.69,689.16,179.60,323.64,1,-1,-1,-1
