1,198,635.10,433.65,183.35,437.57,1,-1,-1,-1
1,199,969.09,480.92,202.18,431.56,1,-1,-1,-1
1,200,731.66,491.43,200.59,410.78,1,-1,-1,-1
1,201,1050.82,464.44,198.37,425.14,1,-1,-1,-1
1,202,426.09,408.34,319.11,349.50,1,-1,-1,-1
1,203,879.14,324.05,200.95,481.75,1,-1,-1,-1
2,198,615.57,403.22,206.41,467.60,1,-1,-1,-1
2,199,971.05,466.01,231.68,448.45,1,-1,-1,-1
2,200,727.91,440.41,208.32,466.82,1,-1,-1,-1
2,201,1044.18,462.20,232.64,442.88,1,-1,-1,-1
2,202,411.98,411.81,300.25,323.13,1,-1,-1,-1
2,203,859.43,288.89,233.47,527.56,1,-1,-1,-1
3,198,598.63,436.92,209.03,437.74,1,-1,-1,-1
3,199,976.26,471.39,242.82,444.33,1,-1,-1,-1
3,200,723.62,409.91,209.81,502.77,1,-1,-1,-1
3,201,1048.30,462.92,230.73,442.61,1,-1,-1,-1
3,203,877.06,309.90,238.28,505.10,1,-1,-1,-1
4,198,600.26,438.66,206.36,436.62,1,-1,-1,-1
4,199,990.62,487.39,243.34,424.08,1,-1,-1,-1
4,200,718.66,484.65,211.97,429.58,1,-1,-1,-1
4,201,1054.52,461.70,225.17,444.58,1,-1,-1,-1
4,202,438.78,411.68,287.97,310.01,1,-1,-1,-1
4,203,894.95,329.69,217.52,489.48,1,-1,-1,-1
5,198,599.80,440.45,202.16,432.72,1,-1,-1,-1
5,199,1004.02,481.18,213.90,431.41,1,-1,-1,-1
5,200,720.18,447.32,213.87,463.89,1,-1,-1,-1
5,201,1048.65,462.51,212.39,444.31,1,-1,-1,-1
5,203,894.91,296.68,216.79,520.14,1,-1,-1,-1
6,198,613.07,439.89,188.66,431.23,1,-1,-1,-1
6,199,1031.66,464.24,199.44,442.36,1,-1,-1,-1
6,200,716.98,429.08,218.87,484.38,1,-1,-1,-1
6,201,1057.03,463.83,207.43,440.01,1,-1,-1,-1
6,202,513.50,401.07,233.76,327.70,1,-1,-1,-1
6,203,886.03,308.77,209.68,507.32,1,-1,-1,-1
7,198,609.73,440.89,189.31,434.03,1,-1,-1,-1
7,199,1047.66,466.49,202.45,436.21,1,-1,-1,-1
7,200,726.30,509.57,215.37,410.26,1,-1,-1,-1
7,201,1057.30,464.29,207.38,436.42,1,-1,-1,-1
7,202,607.33,317.81,215.98,377.91,1,-1,-1,-1
7,203,878.10,227.04,269.07,591.92,1,-1,-1,-1
8,204,928.02,492.68,228.06,426.91,1,-1,-1,-1
8,198,601.88,440.37,196.20,434.19,1,-1,-1,-1
8,199,1046.66,465.15,210.85,440.07,1,-1,-1,-1
8,200,653.70,513.05,283.78,399.15,1,-1,-1,-1
8,203,883.47,218.02,225.42,562.35,1,-1,-1,-1
9,204,928.94,489.95,227.60,424.23,1,-1,-1,-1
9,198,594.49,437.60,194.35,438.16,1,-1,-1,-1
9,199,1054.08,454.45,204.71,451.60,1,-1,-1,-1
9,200,637.45,510.03,297.43,401.64,1,-1,-1,-1
10,204,930.31,489.33,223.08,428.85,1,-1,-1,-1
10,198,595.46,436.20,192.93,438.32,1,-1,-1,-1
10,199,1059.20,443.90,190.18,460.86,1,-1,-1,-1
10,200,696.21,510.24,213.44,398.51,1,-1,-1,-1
11,204,934.95,487.75,209.43,431.66,1,-1,-1,-1
