1,436,1163.40,488.17,249.32,360.89,1,-1,-1,-1
1,437,728.12,396.50,145.38,391.69,1,-1,-1,-1
1,438,816.56,477.80,252.03,369.48,1,-1,-1,-1
1,439,491.59,429.47,228.19,410.83,1,-1,-1,-1
1,440,567.53,402.67,173.61,386.16,1,-1,-1,-1
1,441,920.95,348.64,148.27,447.06,1,-1,-1,-1
1,442,981.02,396.16,130.67,403.84,1,-1,-1,-1
2,436,1140.86,478.82,240.76,364.97,1,-1,-1,-1
2,437,737.00,404.13,151.21,383.86,1,-1,-1,-1
2,438,777.17,459.04,265.82,398.26,1,-1,-1,-1
2,439,479.79,408.44,210.80,431.44,1,-1,-1,-1
2,440,564.74,401.17,190.16,385.94,1,-1,-1,-1
2,441,948.57,345.59,114.14,459.26,1,-1,-1,-1
2,442,1000.77,394.91,128.50,403.25,1,-1,-1,-1
3,436,1130.09,474.10,240.70,363.75,1,-1,-1,-1
3,437,742.50,408.13,154.32,378.90,1,-1,-1,-1
3,438,793.03,451.84,241.09,411.82,1,-1,-1,-1
3,439,476.94,399.22,210.17,440.81,1,-1,-1,-1
3,440,561.18,403.99,200.73,382.02,1,-1,-1,-1
3,441,942.26,345.18,118.17,460.14,1,-1,-1,-1
3,442,1003.93,394.56,126.75,398.84,1,-1,-1,-1
4,436,1113.48,465.90,222.90,370.09,1,-1,-1,-1
4,437,750.92,416.43,167.43,370.64,1,-1,-1,-1
4,438,818.44,443.43,191.21,401.01,1,-1,-1,-1
4,439,476.06,389.26,204.24,450.16,1,-1,-1,-1
4,440,560.43,413.96,214.43,365.75,1,-1,-1,-1
4,441,922.29,346.46,142.64,456.67,1,-1,-1,-1
4,442,1008.41,396.52,122.94,379.23,1,-1,-1,-1
5,436,1105.88,462.51,209.34,374.06,1,-1,-1,-1
5,437,749.25,420.71,178.85,366.94,1,-1,-1,-1
5,438,818.40,439.45,179.47,398.92,1,-1,-1,-1
5,439,473.42,388.84,195.86,450.70,1,-1,-1,-1
5,440,567.07,419.17,225.48,356.74,1,-1,-1,-1
5,441,922.43,347.72,144.73,456.24,1,-1,-1,-1
5,442,1006.27,397.92,137.16,381.77,1,-1,-1,-1
6,436,1092.25,458.77,195.99,380.15,1,-1,-1,-1
6,437,745.20,429.76,186.71,356.13,1,-1,-1,-1
6,438,805.07,427.17,190.78,412.57,1,-1,-1,-1
6,439,462.34,391.29,171.04,449.74,1,-1,-1,-1
6,440,595.63,423.14,204.01,355.56,1,-1,-1,-1
6,441,929.47,348.24,143.63,456.82,1,-1,-1,-1
6,442,1007.25,403.99,153.71,377.08,1,-1,-1,-1
7,436,1087.79,459.84,198.87,380.08,1,-1,-1,-1
7,437,749.76,432.59,190.50,353.44,1,-1,-1,-1
7,438,799.51,431.85,180.99,408.19,1,-1,-1,-1
7,439,446.41,391.42,169.68,443.01,1,-1,-1,-1
7,440,613.72,422.53,195.32,358.57,1,-1,-1,-1
7,441,924.41,352.00,149.91,452.41,1,-1,-1,-1
7,442,1006.16,407.86,152.88,374.25,1,-1,-1,-1
8,436,1054.46,461.77,232.82,378.99,1,-1,-1,-1
8,437,766.94,435.99,185.74,344.39,1,-1,-1,-1
8,438,747.99,442.47,196.86,396.17,1,-1,-1,-1
8,439,408.26,402.20,189.58,431.27,1,-1,-1,-1
8,440,645.80,415.36,174.08,361.13,1,-1,-1,-1
8,441,905.06,350.86,164.87,458.46,1,-1,-1,-1
8,442,1014.89,406.46,159.89,375.46,1,-1,-1,-1
9,436,1030.22,467.13,250.75,376.53,1,-1,-1,-1
9,437,789.03,442.03,165.65,333.74,1,-1,-1,-1
9,438,722.43,447.51,209.04,390.62,1,-1,-1,-1
9,439,390.64,401.29,202.11,429.99,1,-1,-1,-1
9,440,661.68,409.67,168.51,365.00,1,-1,-1,-1
9,441,915.65,350.78,157.63,458.18,1,-1,-1,-1
9,442,1036.67,405.21,148.38,377.36,1,-1,-1,-1
10,436,1020.56,476.85,235.39,367.93,1,-1,-1,-1
10,437,840.76,451.54,131.90,319.58,1,-1,-1,-1
10,438,698.88,459.18,205.02,375.48,1,-1,-1,-1
10,439,382.11,403.78,194.85,424.49,1,-1,-1,-1
10,440,697.00,401.54,148.21,372.68,1,-1,-1,-1
10,441,915.02,349.79,153.73,461.05,1,-1,-1,-1
10,442,1051.82,404.02,169.12,377.76,1,-1,-1,-1
11,436,1033.87,479.73,204.46,364.44,1,-1,-1,-1
11,437,839.73,435.92,165.51,337.31,1,-1,-1,-1
