1,503,781.50,243.40,324.65,451.81,1,-1,-1,-1
1,504,84.38,260.96,236.05,497.01,1,-1,-1,-1
1,505,1628.41,311.51,204.11,472.69,1,-1,-1,-1
1,506,987.99,425.45,140.80,472.73,1,-1,-1,-1
1,507,624.30,419.25,150.76,489.52,1,-1,-1,-1
2,503,778.96,243.84,325.85,450.55,1,-1,-1,-1
2,504,85.16,261.77,236.42,495.58,1,-1,-1,-1
2,505,1632.26,311.52,201.93,471.78,1,-1,-1,-1
2,506,987.66,424.45,140.83,473.63,1,-1,-1,-1
2,507,624.29,419.60,149.88,488.38,1,-1,-1,-1
3,503,781.95,243.85,322.79,450.29,1,-1,-1,-1
3,504,83.18,261.41,237.58,495.73,1,-1,-1,-1
3,505,1630.71,311.92,203.33,470.81,1,-1,-1,-1
3,506,987.67,424.37,140.53,473.52,1,-1,-1,-1
3,507,624.60,419.23,150.86,488.50,1,-1,-1,-1
4,503,781.55,244.61,324.36,449.26,1,-1,-1,-1
4,504,85.33,260.48,236.38,497.13,1,-1,-1,-1
4,505,1630.48,312.06,202.53,471.51,1,-1,-1,-1
4,506,986.68,424.76,141.77,473.36,1,-1,-1,-1
4,507,624.39,419.81,150.57,488.51,1,-1,-1,-1
5,503,781.97,243.39,322.43,455.88,1,-1,-1,-1
5,504,84.21,261.53,237.71,496.32,1,-1,-1,-1
5,505,1630.18,312.20,203.73,470.34,1,-1,-1,-1
5,506,986.93,423.32,142.31,474.63,1,-1,-1,-1
5,507,624.21,419.83,151.62,488.72,1,-1,-1,-1
6,503,783.90,244.86,322.41,450.47,1,-1,-1,-1
6,504,84.44,263.20,239.52,494.42,1,-1,-1,-1
6,505,1629.03,312.14,204.72,470.52,1,-1,-1,-1
6,506,987.25,426.03,140.54,472.84,1,-1,-1,-1
6,507,623.56,418.90,151.66,489.61,1,-1,-1,-1
7,503,783.65,244.17,324.12,451.11,1,-1,-1,-1
7,504,85.14,263.48,237.34,494.40,1,-1,-1,-1
7,505,1628.42,312.21,207.63,471.18,1,-1,-1,-1
7,506,987.02,425.39,140.40,473.17,1,-1,-1,-1
7,507,623.83,418.45,150.47,490.12,1,-1,-1,-1
8,503,783.40,244.29,321.53,449.39,1,-1,-1,-1
8,504,84.68,262.59,237.42,495.42,1,-1,-1,-1
8,505,1630.74,312.76,204.51,471.03,1,-1,-1,-1
8,506,986.56,423.39,141.86,475.65,1,-1,-1,-1
8,507,623.25,419.47,151.27,488.57,1,-1,-1,-1
9,503,782.86,243.49,323.15,450.53,1,-1,-1,-1
9,504,84.97,262.14,236.33,495.21,1,-1,-1,-1
9,505,1630.79,312.41,205.55,470.80,1,-1,-1,-1
9,506,986.66,422.66,140.83,475.59,1,-1,-1,-1
9,507,623.33,419.58,150.95,489.39,1,-1,-1,-1
10,503,778.00,242.26,328.40,453.75,1,-1,-1,-1
10,504,85.17,261.35,237.20,496.55,1,-1,-1,-1
10,505,1627.55,312.33,206.47,470.82,1,-1,-1,-1
10,506,987.97,424.53,139.39,474.18,1,-1,-1,-1
10,507,623.81,418.80,153.43,490.98,1,-1,-1,-1
11,503,782.92,244.34,321.53,450.66,1,-1,-1,-1
11,504,84.05,260.82,238.45,496.42,1,-1,-1,-1
11,505,1629.78,312.74,201.60,470.63,1,-1,-1,-1
11,506,986.42,423.77,140.11,474.72,1,-1,-1,-1
11,507,623.48,418.89,150.46,489.67,1,-1,-1,-1
12,503,783.04,244.04,323.95,451.18,1,-1,-1,-1
12,504,84.93,262.54,235.24,494.68,1,-1,-1,-1
12,505,1630.09,312.31,202.17,471.27,1,-1,-1,-1
12,506,986.50,425.59,139.92,472.58,1,-1,-1,-1
12,507,623.05,419.40,150.19,488.67,1,-1,-1,-1
13,503,781.60,244.13,322.52,450.79,1,-1,-1,-1
13,504,83.97,259.02,236.98,496.90,1,-1,-1,-1
13,505,1626.88,312.38,208.86,470.81,1,-1,-1,-1
13,506,988.02,426.08,138.92,471.62,1,-1,-1,-1
13,507,623.52,418.67,152.17,489.70,1,-1,-1,-1
14,503,782.95,243.69,323.06,451.38,1,-1,-1,-1
14,504,86.09,261.75,235.05,495.44,1,-1,-1,-1
14,505,1628.41,312.20,206.05,471.06,1,-1,-1,-1
14,506,985.91,423.90,140.06,474.77,1,-1,-1,-1
14,507,622.61,418.93,150.39,489.45,1,-1,-1,-1
15,503,780.66,244.24,327.60,450.51,1,-1,-1,-1
15,504,83.31,263.06,236.37,493.54,1,-1,-1,-1
15,505,1628.08,311.83,204.37,470.40,1,-1,-1,-1
15,506,986.40,424.34,140.11,473.59,1,-1,-1,-1
15,507,622.68,419.06,150.06,488.66,1,-1,-1,-1
16,503,783.73,243.87,325.08,450.06,1,-1,-1,-1
16,504,85.00,263.14,235.89,493.99,1,-1,-1,-1
16,505,1627.43,311.45,205.18,471.98,1,-1,-1,-1
16,506,986.05,423.46,139.98,474.31,1,-1,-1,-1
16,507,622.27,418.93,150.39,488.93,1,-1,-1,-1
17,503,782.37,242.75,322.95,454.84,1,-1,-1,-1
17,504,83.71,263.11,237.70,494.01,1,-1,-1,-1
17,505,1628.54,312.09,203.16,470.52,1,-1,-1,-1
17,506,986.04,421.80,140.79,475.65,1,-1,-1,-1
17,507,622.86,418.71,151.01,489.45,1,-1,-1,-1
18,503,783.10,244.55,324.90,450.73,1,-1,-1,-1
18,504,81.77,260.87,239.02,495.69,1,-1,-1,-1
18,505,1629.44,312.42,204.27,470.40,1,-1,-1,-1
18,506,987.88,424.59,139.19,473.11,1,-1,-1,-1
18,507,623.11,418.92,150.23,488.70,1,-1,-1,-1
19,503,783.60,243.96,320.86,449.59,1,-1,-1,-1
19,504,84.80,260.64,236.69,496.16,1,-1,-1,-1
19,505,1630.64,311.85,203.46,471.51,1,-1,-1,-1
19,506,985.85,423.05,139.93,474.53,1,-1,-1,-1
19,507,622.92,417.83,149.59,489.71,1,-1,-1,-1
20,503,784.06,243.50,321.23,449.34,1,-1,-1,-1
20,504,83.83,263.91,238.14,493.28,1,-1,-1,-1
20,505,1627.35,311.82,204.92,471.49,1,-1,-1,-1
20,506,986.47,422.47,140.06,475.62,1,-1,-1,-1
20,507,622.34,418.07,150.10,489.87,1,-1,-1,-1
21,503,782.58,242.90,323.16,451.60,1,-1,-1,-1
21,504,82.99,262.66,237.42,493.88,1,-1,-1,-1
21,505,1627.70,312.45,203.78,470.73,1,-1,-1,-1
21,506,986.63,423.80,140.15,474.14,1,-1,-1,-1
21,507,622.39,417.42,150.07,489.69,1,-1,-1,-1
22,503,782.76,243.88,324.50,450.40,1,-1,-1,-1
22,504,83.86,264.02,238.42,492.72,1,-1,-1,-1
22,505,1629.46,311.72,203.06,471.34,1,-1,-1,-1
22,506,986.83,424.73,139.86,473.30,1,-1,-1,-1
22,507,622.38,418.85,150.20,488.51,1,-1,-1,-1
23,503,783.26,242.70,321.09,450.49,1,-1,-1,-1
23,504,86.29,262.68,233.16,493.94,1,-1,-1,-1
23,505,1629.40,311.78,202.12,470.64,1,-1,-1,-1
23,506,986.38,422.47,139.92,475.04,1,-1,-1,-1
23,507,621.90,418.40,150.76,488.77,1,-1,-1,-1
24,503,784.71,244.09,324.86,449.38,1,-1,-1,-1
24,504,84.84,270.12,238.20,487.43,1,-1,-1,-1
24,505,1629.81,311.22,203.10,471.53,1,-1,-1,-1
24,506,986.99,424.31,140.63,473.00,1,-1,-1,-1
24,507,621.45,419.40,149.45,487.48,1,-1,-1,-1
25,503,785.34,243.73,328.90,449.51,1,-1,-1,-1
25,504,84.48,267.00,238.87,490.10,1,-1,-1,-1
25,505,1630.95,311.73,202.89,470.79,1,-1,-1,-1
25,506,986.72,424.01,141.42,473.13,1,-1,-1,-1
25,507,618.11,420.39,153.72,486.81,1,-1,-1,-1
26,503,787.45,244.09,325.26,449.50,1,-1,-1,-1
26,504,84.54,264.40,240.11,492.84,1,-1,-1,-1
26,505,1628.72,312.35,202.73,469.63,1,-1,-1,-1
26,506,986.31,423.58,143.41,473.68,1,-1,-1,-1
26,507,615.11,420.97,154.46,486.02,1,-1,-1,-1
27,503,786.99,243.94,330.76,448.77,1,-1,-1,-1
27,504,83.84,266.59,239.57,489.97,1,-1,-1,-1
27,505,1626.72,311.94,206.33,470.73,1,-1,-1,-1
27,506,986.68,424.73,146.81,472.25,1,-1,-1,-1
27,507,609.78,420.59,159.78,486.78,1,-1,-1,-1
28,503,781.17,243.49,347.03,451.70,1,-1,-1,-1
28,504,71.28,277.73,255.67,478.91,1,-1,-1,-1
28,505,1627.04,311.41,206.06,471.09,1,-1,-1,-1
28,506,985.76,426.33,160.72,471.07,1,-1,-1,-1
28,507,585.40,422.64,181.28,484.44,1,-1,-1,-1
29,503,771.79,242.55,359.41,451.99,1,-1,-1,-1
29,504,51.13,276.79,275.18,480.05,1,-1,-1,-1
29,505,1627.69,311.11,205.69,471.04,1,-1,-1,-1
29,506,985.04,425.16,169.29,472.38,1,-1,-1,-1
29,507,575.49,423.39,189.88,483.74,1,-1,-1,-1
30,503,764.24,241.92,377.32,452.25,1,-1,-1,-1
30,504,35.53,282.69,289.57,474.08,1,-1,-1,-1
